SMILEScurated,Solubility
CC1=CC=CC(C)=C1OCC(=O)NC(CC1=CC=CC=C1)C(O)C(=O)N1CSC(C)(C)C1C(=O)NC(C)(C)C,-5.01
CN1N=C(SC1=NS(=O)(=O)C1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O)S(N)(=O)=O,-2.74
CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC1=CC=CC=C1)NC(=O)C1=CC=C(C=C1)[N+]([O-])=O,-3.98
NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC(=CS1)C1=CC=C(C=C1)C1=CC=CC=C1,-5.61
NS(=O)(=O)C1=CC=C(NC2=NC([N-]S(=O)(=O)C3=CC=C(Br)C=C3)=NC=C2)C=C1,-2.62
CC1=CC=C(C=C1)S(=O)(=O)[N-]C(=O)NC1=NC(NC2=CC=C(C=C2)S(N)(=O)=O)=CC=N1,-4.3
FC1=CC=CC(F)=C1C(=O)NC(=O)NC1=CC(Cl)=C(OC2=C(Cl)C=C(C=N2)C(F)(F)F)C(Cl)=C1,-8.65
COC1=C(F)C=C(C=C1)C1=C(Cl)N=CN1C1=CC=C(C=C1)S(=O)(=O)NP([O-])([O-])=O,-2.55
NS(=O)(=O)C1=CC=C(NC2=CC=NC([N-]S(=O)(=O)C3=CC(=CC=C3)C(F)(F)F)=N2)C=C1,-1.82
NS(=O)(=O)C1=CC=C(NC2=CC=NC(NC(=O)[N-]S(=O)(=O)C3=CC=C(Cl)C=C3)=N2)C=C1,-4.0
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,-0.75
COCCNC(=O)C(NC(=O)C(CC(O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)CC1=CC(OC)=C(OC)C(OC)=C1)C(C)C,-4.0
NS(=O)(=O)C1=CC=C(NC2=NC([N-]S(=O)(=O)C3=C(F)C(F)=C(F)C(F)=C3F)=NC=C2)C=C1,-1.57
CCCOC1=CC=C2C(C(C(C2=C1)C1=CC=C(OC)C=C1OCC([O-])=O)C([O-])=O)C1=CC2=C(OCO2)C=C1,-6.77
CC(C)C1(NC(=O)C2CC3C(CC4=CNC5=CC=CC3=C45)[NH+](C)C2)OC2(O)C3CCCN3C(=O)C(CC3=CC=CC=C3)N2C1=O,-5.27
COC1C(CC2C[NH+]3CCC4=C(NC5=CC(OC)=CC=C45)C3CC2C1C(=O)OC)OC(=O)C1=CC(OC)=C(OC)C(OC)=C1,-5.97
OC(CC(C1=CC=CC=C1)C1=C([O-])C2=C(OC1=O)C=CC=C2)C1=CC=C(C=C1)C1=CC=C(Br)C=C1,-4.45
CC(C)CCCC(C)C1CCC2C3CCC4CC(C)(CCC=C(C5=CC(Cl)=C(O)C(=C5)C([O-])=O)C5=CC(Cl)=C(O)C(=C5)C([O-])=O)CCC4(C)C3CCC12C,-8.46
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCC[NH+](CCO)CCO,-2.37
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCCC([NH3+])C([O-])=O,-2.22
CSCC(NC(=O)COC1=CC=CC2=CN=CC=C12)C(=O)NC(CC1=CC=CC=C1)C(O)C(=O)N1CSCC1C(=O)NC(C)(C)C,-3.95
CC(C)C1=C(Br)C(O)=C(C)C=C1C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC(C)=C(O)C(Br)=C1C(C)C,-5.18
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC1=CC=NC=C1,-3.36
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC1=CC=CC=N1,-3.42
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC1=CC=[N+]([O-])C=C1,-2.38
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC1=CC=CC(C[NH3+])=C1,-2.85
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NCC([NH3+])C1=CC=CC=N1,-3.4
[O-]C(=O)C1=C(I)C(NC(=O)CCCCC(=O)NC2=C(I)C=C(I)C(C([O-])=O)=C2I)=C(I)C=C1I,-3.39
CC(C)CC(NC(=O)CC(O)C(CC1CCCCC1)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(=O)NCC1=CC=CC(C[NH3+])=C1,-4.7
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(C([O-])=O)C1=CC=CC=C1,-3.13
CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)N(C)C(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-5.57
CC(C)CC(NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1=CC=CC=C1)NC(=O)OC(C)(C)C)C(O)CC(=O)NC(CC(C)C)C(=O)NC(CC1=CC(C[NH3+])=CC=C1)C([O-])=O,-2.82
CCC(C)C1NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C2CCCN2C(=O)C(CC2=CN=CN2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-2.58
CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)N(C)C(=O)C(CCC[NH3+])NC(=O)C2CCC=NN2C1=O,-2.7
CCC(C)C1NC(=O)C(CC2=CC3=CC=CC=C3C=C2)NC(=O)C2CCCN2C(=O)C(CC2=CN=CN2)NC(=O)C2CCCCN2C(=O)C2CCCCN2C1=O,-3.98
CCC(C)C1NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)N(C)C(=O)C2C[NH2+]CCN2C(=O)C2CCCCN2C1=O,-2.75
CCC(C)C1NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C2CCCN2C(=O)C(CC2=CN=CN2)NC(=O)C2CCCCN2C(=O)C2CCC=NN2C1=O,-2.6
CCC(C)C1NC(=O)C(CC2=CC=CC=C2)NC(=O)C2CCCN2C(=O)C(CC2=CC=CC=C2)N(C)C(=O)C2CCC=NN2C(=O)C2CCC=NN2C1=O,-4.04
CCCCCCCCCCCC,-6.41
CCCCCCCCCCCCCC,-7.456
BrC=C,-1.275
CCOC=C,-0.858
COP(=O)(OC)OC=C(Cl)Cl,-1.344
C[N+](C)(C)CCCl,0.799
CCOP(=S)(OCC)ON=C(C#N)C1=CC=CC=C1,-4.63
CSC1=NN=C(C(=O)N1N)C(C)(C)C,-2.245
CCN(CC)C1=NC(C)=CC(OP(=S)(OC)OC)=N1,-4.133
CCOP(=O)(OCC)SCN1N=NC2=CC=CC=C2C1=O,-1.993
COC(=O)C(C)OC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,-3.834
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC=CC(OC2=CC=CC=C2)=C1,-6.99
COC(=O)C1=CC=CC=C1S(=O)(=O)[N-]C(=O)NC1=NC(C)=NC(OC)=N1,-1.604
FC(F)(F)C1=CC=CC=C1,-2.511
C[NH2+]C,1.558
[O-]C1=CC=C(C=C1[N+]([O-])=O)C(F)(F)F,-2.503
[O-]C(=O)C(Cl)(Cl)Cl,0.519
CCC(=O)C1=CC=C(O)C=C1,-2.639
CCCCCCCCCCCCN1CCCC1=O,-4.67
CCCCCCCCCCCCN1CC(CC1=O)C([O-])=O,-3.223
CN1CC(CC1=O)C([O-])=O,-0.954
COC(=O)C1CN(C)C(=O)C1,0.804
CCCCCCN1CC(CC1=O)C(=O)OC,-1.246
CCC1=CC=CC=N1,0.501
CC1=CC=CC(C)=N1,0.447
[O-][N+](=O)C1=NC=CN1CC(=O)NCC1=CC=CC=C1,-2.813
CNC1=CC=CC2=C1C(=O)C1=CC=CC=C1C2=O,-6.3
NC1=CC=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O,-5.859
COC1=CC(N)=C2C(=O)C3=CC=CC=C3C(=O)C2=C1N,-5.746
CCN(CCO)C1=CC=C(C=C1)N=NC1=CC=C(C=C1)[N+]([O-])=O,-6.293
CC1=CC(=CC=C1N=NC1=CC=C(C=C1Cl)[N+]([O-])=O)N(CCO)CCO,-6.57
[O-][N+](=O)C1=CC(=CC=C1NC1=CC=CC=C1)S(=O)(=O)NC1=CC=CC=C1,-6.269
OCCN(CCC#N)C1=CC=C(C=C1)N=NC1=CC=C(C=C1Cl)[N+]([O-])=O,-6.13
OC1=CC2=CC=C(O)C=C2C=C1,-2.205
CC1=C(O)C(=O)C=CO1,-1.063
OCC(O)C1OC(=O)C(O)=C1[O-],0.277
CN1C2CC(CC1C1OC21)OC(=O)C(CO)C1=CC=CC=C1,-0.504
CC12CCC3C(CCC4CC(O)CCC34C)C1CCC2=O,-4.402
CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,-4.122
[NH3+]C(CC1=CNC2=CC=C(O)C=C12)C([O-])=O,-1.343
OCC(O)C=O,-0.489
[O-]C(=O)CCCCC1SCC2NC(=O)NC12,-3.046
CCOS(C)(=O)=O,0.402
[O-]C(=O)CC(S)C([O-])=O,0.522
CCC(=O)C1=CC=C(N)C=C1,-2.627
ClC=C,-1.36
FC=C,-0.276
FC(F)(F)C(F)(F)Cl,-3.411
FC(F)(F)C(F)(F)C(F)(F)F,-4.518
OC1CC(O)(CC(O)C1O)C([O-])=O,0.179
CC(C)CBr,-2.432
CCC(C)C,-3.163
CC(C)[N+]([O-])=O,-0.615
NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(NCCO)C=C1,-2.597
CC(C)(O)C1CCC(C)(O)CC1,-1.634
CCC(C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-4.353
CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-4.948
OC1=C(C=CC=C1C([O-])=O)[N+]([O-])=O,-2.149
NC1=C(N=NC2=CC=CC=C2)C2=CC=CC=C2C=C1,-5.916
C[NH+]1C2CCC1CC(C2)OC(=O)C(O)C1=CC=CC=C1,-1.44
OC1C(O)C(O)C(O)C(O)C1O,-0.1
[O-][N+](=O)C1=CC(=C(Cl)C(=C1)[N+]([O-])=O)[N+]([O-])=O,-2.669
[O-]C(=O)C1=CC(C([O-])=O)=C(C=C1C([O-])=O)C([O-])=O,-1.259
O=C(C=CC=CC1=CC=C2OCOC2=C1)N1CCCCC1,-3.853
ClCC(Br)CBr,-2.374
OC(CCl)CCl,-0.115
ClC(Cl)(Cl)C1=CC=CC=C1,-3.567
[O-]C(=O)CC(CC([O-])=O)C([O-])=O,0.275
C(OCC1=CC=CC=C1)C1=CC=CC=C1,-3.695
[O-]C(=O)C=CC1=CN=CN1,-1.964
CCCOC(=O)CCC,-1.905
CCCC(C)C,-3.74
CC(C)CC(O)CC(C)C,-2.159
NC(=S)NCC=C,-0.294
C=COC=C,-1.261
[NH3+]CCNCCNCC[NH3+],0.835
[NH3+]CCNCC[NH2+]CCNCC[NH3+],0.723
CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,-1.927
FC1(F)C(F)(F)C(F)(F)C1(F)F,-3.638
COC1=CC=C2C3CC4=CC=C(OC)C5=C4C2(CC[NH+]3C)C1O5,-2.661
COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O,-3.107
FC(Br)C(F)(F)F,-1.901
CC(=O)C1=C(O)C(C)=C(O)C2=C1OC1=CC(=O)C(C(C)=O)=C([O-])C21C,-3.537
OCC(CO)(CO)[N+]([O-])=O,0.821
COC1=CC=C(C(=O)CC2=C(CC[NH+](C)C)C=C3OCOC3=C2OC)C(C([O-])=O)=C1OC,-2.535
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,-4.652
FC1=CC=CC=C1F,-2.0
FC(F)(F)COC=C,-1.478
CC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5(O)C4CCC3=C2)C2=COC(=O)C=C2)C(O)C(O)C1O,-3.955
O=C1C=CC=C2C3C[NH2+]CC(C3)CN12,0.363
CC(=CC([O-])=O)C([O-])=O,-0.694
[O-]S(=O)(=O)CS([O-])(=O)=O,0.754
CC(C)(C)Cl,-1.507
CCOC(=O)C(O)(C1=CC=C(Cl)C=C1)C1=CC=C(Cl)C=C1,-4.512
CC(C)CCl,-2.0
OC1=CC(O)=C(C(=O)C2=CC=C(O)C(O)=C2)C([O-])=C1,-1.72
CC(=O)C1=C(O)C=C(C)OC1=O,-1.226
COC1=C(C#N)C(=O)N(C)C=C1,-1.784
OCC(O)C(O)C(O)C(O)C(O)CO,-0.517
CC(=O)C1=CC=C(OC2OC(CO)C(O)C(O)C2O)C=C1,-1.174
CC(C)(C)C1=NN=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)S1,-3.74
CCC1=CC=CN=C1,0.538
C[NH+]1C2CCC1CC(C2)OC(=O)C1=CC=CC=C1,-2.369
CCOC(=O)NCC(C)C,-0.768
CCCCCOC(=O)CCC,-2.467
CC(=O)NCC([O-])=O,-0.649
COC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(C)CC(=O)C12,-0.265
[O-]C(=O)C1=CC=CC(C([O-])=O)=C1C([O-])=O,-0.837
CCCOC(=O)CN1C=C(I)C(=O)C(I)=C1,-3.504
BrC1=CC=C(I)C=C1,-4.452
CC1=CCC(=O)O1,-0.293
CC(C)C(C)(C)O,-0.411
CC(C)(C)C(C)(C)O,-0.723
CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.284
CC(C)(C([O-])=O)C([O-])=O,-0.167
CC(C)(CC([O-])=O)C([O-])=O,-0.32
CCCC(C)(O)CC,-1.001
COC1=C(C=C(C=C1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.085
O=C1C=CNC2=CC=CC=C12,-1.481
O=C(NC(=O)C1=CC=CC=C1)C1=CC=CC=C1,-2.273
IC1=CC=CC=C1I,-4.217
CC[NH+](C)CC,0.713
CCCCC(O)CCCC,-2.49
CCCC(C)Cl,-2.63
IC1=CC(I)=CC=C1,-4.518
CCCCCCCC(C)O,-2.744
[O-]C(=O)C1=CC=NC(C([O-])=O)=C1C([O-])=O,-1.245
ClC1=CC=CC=C1Br,-3.203
[O-]C(=O)CC(Br)C([O-])=O,-0.215
[O-][N+](=O)C1=CC=C(NC2=CC=CC=C2)C(=C1)[N+]([O-])=O,-3.834
CCOC1=CC=C([N-]S(=O)(=O)C2=CC=C(N)C=C2)N=N1,-2.427
CC(C)C1=CC2=CC=CC=C2C=C1,-5.298
CC12CCC3C(CCC4CC5SC5CC34C)C1CCC2O,-5.407
C#CCCCC#C,-1.747
CC(C)CCCCCCO,-2.487
OC1(C([O-])=O)C2=CC=CC=C2C2=CC=C(Cl)C=C12,-4.161
CC(=C)C1C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O,-1.19
CC(=O)NC1=CC=C(C=C1)N=NC1=CC(C)=CC=C1O,-5.358
CCCCCCCC#C,-4.094
CC(=C)C1(O)C2OC(=O)C1C1(O)C3OC3C3(CO3)C1(C)C2O,-1.42
CCCCCC(O)CCC,-2.591
CC(Cl)=CC([O-])=O,-0.605
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.858
CC(C(C)C([O-])=O)C([O-])=O,-0.688
COC(=O)NC1=CC=CC(OC(=O)NC2=CC=CC(C)=C2)=C1,-4.779
CCCC(CC)(CC)CO,-2.419
C[NH+]1CCC23C4OC5=C2C(CC1C3C=CC4O)=CC=C5OCC1=CC=CC=C1,-2.973
OCC(O)C1OC2OC(OC2C1O)C(Cl)(Cl)Cl,-1.843
CC(C)OC(=O)C(O)(C1=CC=C(Br)C=C1)C1=CC=C(Br)C=C1,-4.933
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-4.193
CCCCC1=C(C)N=C(NCC)NC1=O,-3.02
CCNC1=NC(NC(C)CC)=NC(OC)=N1,-2.575
CC(Cl)=CCl,-1.614
[O-]C(=O)C1=CC=CC(Cl)=C1C([O-])=O,-0.976
CNC(=O)N(C)C1=NN=C(S1)C(C)(C)C,-1.997
CCOP(=S)(NC(C)CC)OC1=CC(C)=CC=C1[N+]([O-])=O,-4.814
CC1=C(CC([O-])=O)C2=CC(F)=CC=C2C1=CC1=CC=C(C=C1)S(C)=O,-4.552
COC(=O)C1C2CC(C=C2)C1C(=O)OC,-1.202
CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,-5.693
CC(C)OC(=O)C(C)N(C(=O)C1=CC=CC=C1)C1=CC=C(F)C(Cl)=C1,-4.561
CCN(CC1=C(F)C=CC=C1Cl)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O,-6.625
NC1=NC(N)=[NH+]C(NC2CC2)=N1,-1.179
CCOC(=O)C(C)OC1=CC=CC(OC2=NC3=CC=C(Cl)C=C3S2)=C1,-5.674
C1CCCC1,-2.64
CCC(C)(C)C,-3.55
C1CCCCC1,-3.1
CCC=CC,-2.54
CCCCC=CC,-3.82
CCCCC#C,-2.36
CC1=CC=C(C)C(C)=C1,-3.31
CCC1=CC=C(CC)C=C1,-3.75
CC(C)C1=CC=C(C)C=C1,-3.77
C(C1=CC=CC=C1)C1=CC=CC=C1,-4.17
C1C2=CC=CC=C2C2=CC=CC=C12,-4.91
CC1=CC=CC2=C(C)C=CC=C12,-4.74
CC1=CC2=CC=CC=C2C=C1C,-4.72
C1CC2=C3C1=CC=CC3=CC=C2,-4.63
CC1=C2C=CC=CC2=CC2=CC=CC=C12,-5.89
ClCCl,-0.63
ClC(Cl)Br,-1.54
ClC(Br)Br,-1.9
BrCCBr,-1.68
CCCI,-2.29
CCCCCl,-2.03
CC(Cl)C(C)(C)Cl,-2.69
ClC=CCl,-1.3
IC=CI,-3.22
ClC=C(Cl)Cl,-1.96
ClC(Cl)=CC(Cl)=C(Cl)Cl,-4.23
ClC1=CC=CC(=C1)C1=CC=CC=C1,-4.88
ClC1=CC=CC(Cl)=C1C1=CC=CC=C1,-5.21
ClC1=CC(Cl)=C(C=C1Cl)C1=CC=CC=C1,-6.27
ClC1=CC(Cl)=C(C=C1Cl)C1=CC(Cl)=C(Cl)C=C1Cl,-8.56
ClC1=CC(Cl)=C(C(Cl)=C1)C1=CC(Cl)=CC(Cl)=C1Cl,-8.71
CC(C)CO,0.04
CCCC(C)CO,-1.11
CCC(C)(C)CO,-1.04
CCC(CC)CO,-1.17
CCC(C)C(C)(C)O,-0.89
CCC(O)(CC)CC,-0.85
CCC=O,0.58
CCCCC=O,-0.85
CCCCCC=O,-1.3
CC=CC=O,0.32
CCC(C)=O,0.52
CCCC(C)=O,-0.19
CCCCC(C)=O,-0.8
CCCC(=O)C=C,-0.83
CCCCCCCC([O-])=O,-2.3
CC=CC=CC([O-])=O,-1.77
[O-]C(=O)CC1=CC=CC=C1,-0.89
CC12C3C(C([O-])=O)C45CC(=C)C(O)(C4)CCC5C3(OC1=O)C=CC2O,-1.84
CCCOC=O,-0.49
CCCOC(C)=O,-0.72
CCOC(=O)CC(=O)OCC,-0.82
COC(=O)C=C,-0.22
CCOC(=O)C=C,-0.74
COC(=O)C(C)=C,-0.8
CCOC(=O)C1=CC=CC=C1C(=O)OCC,-2.35
CCCCOC(=O)C1=CC=CC=C1C(=O)OCC1=CC=CC=C1,-5.64
CCOCCOCC,-0.77
O(C1=CC=CC=C1)C1=CC=CC=C1,-3.96
CC1=CC(OC2=CC(C)=CC=C2)=CC=C1,-4.85
C1CCOC1,0.56
O1C=CC=C1,-0.82
OCC1(O)OCC(O)C(O)C1O,0.64
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC33CCC(=O)O3)C12,-4.28
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,-4.71
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.77
OC1=CC=C(C=C1)C([O-])=O,-1.41
[O-]C(=O)C1=CC=CC=C1Cl,-1.89
ClCCOCCCl,-1.12
CCCCCCC[NH3+],-1.85
[NH3+]CC1=CC=CC=C1,-1.53
NC1=CC=C(C=C1)C1=CC=C(N)C=C1,-2.7
NNC1=CC=CC=C1,0.07
C1=CC=NC=C1,0.76
C[NH+]1CCCC1C1=CC=CN=C1,0.79
COC(=O)C1C2CCC(CC1OC(=O)C1=CC=CC=C1)[NH+]2C,-2.23
CCC(=C(CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,-4.35
O=C1CC2OCC=C3C[NH+]4CCC56C4CC3C2C5N1C1=CC=CC=C61,-3.32
C=CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1,-2.18
C[NH2+]C(C)C(O)C1=CC=CC=C1,-0.42
[O-]N=CC1=CC=C(O1)N(=O)=O,-2.19
O=C1NC=CC(=O)N1,-1.48
C1CC[NH2+]C1,1.15
C[NH+]1CCCCC1,0.23
NC1=CC=C(O)C=C1,-0.8
CC(=O)NC1=CC=CC=C1,-1.33
COC1=CC=C2CC3C4C=CC(O)C5OC1=C2C45CC[NH+]3C,-1.52
CCCN(=O)=O,-0.8
O=N(=O)C1=CC=CC=C1,-1.8
NC(=[NH2+])NCC([O-])=O,-1.51
CC1=CC=C(O)C=C1OP(=O)(OC1=CC=C(O)C=C1C)OC1=C(C)C=CC=C1O,-6.7
COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O,-4.1
CCCCSP(=O)(SCCCC)SCCCC,-5.14
CC(CCC([O-])=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-3.95
NC1=NC=CS1,-0.36
ClCCC#N,-0.29
CC=CCC#N,-0.96
CC(=O)NC1=CC=C(N)C=C1,-0.98
CC(=O)NC1=CC=C(Br)C=C1,-3.08
CC(=O)NC1=CC=C(F)C=C1,-1.78
CC(=O)NC1=CC=C(I)C=C1,-3.25
COC1=CC=C(NC(C)=O)C=C1,-1.3
CCCCOC1=NC2=CC=CC=C2C(=C1)C(=O)NCC[NH+](CC)CC,-3.7
C[NH+](C)CCC=C1C2=CC=CC=C2COC2=CC=CC=C12,-3.4
CN(C)C(=O)NC1CC2CC1C1CCCC21,-3.01
CC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C#C,-4.79
[O-]C1=C(I)C=C(C=C1I)C#N,-3.61
C[NH+](C)C1C2CC3C(=C(O)C2(O)C(=O)[C-](C(N)=O)C1=O)C(=O)C1=C(O)C=CC=C1C3(C)O,-3.12
CN(C)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,-2.98
CCOC(=O)C=CC1=CC=CC=C1,-3.0
CCCCCCOC(=O)C1=CC=C(N)C=C1,-3.95
CCCCC[NH2+]CCOC(=O)C1=CC=C(N)C=C1,-3.27
CN1C2=CC=C(C=C2C(=NCC1=O)C1=CC=CC=C1)N(=O)=O,-3.8
CCCCOC1=CC=C(C=C1)C(=O)OCC[NH+](CC)CC,-3.84
C[NH+](C)CCN(CC1=CC=CC=C1)C1=CC=CC=N1,-2.64
CC(=O)OC1(CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC12C)C(C)=O,-5.35
COC1=CC(Cl)=C(Cl)C=C1O,-2.53
O=C1NC(=O)C(=O)[N-]1,-0.4
CC(=O)NC(N)=O,-0.9
O=C1NC(=O)C(=O)C(=O)[N-]1,-1.25
ClCCS(=O)(=O)CCl,-1.5
[O-]C(=O)C1=CC(=O)NC(=O)N1,-1.93
CCC1NC(=O)NC1=O,-0.06
ClC1=CC(Cl)=C(Cl)C2=NSN=C12,-4.98
ClC1=NC2=CN=CN=C2N=C1,-0.87
S=C1NC2=CN=CN=C2N=C1,-2.71
[O-]C(=O)C=CC1=CN=CN1,-1.96
C=CCSS(=O)CC=C,-0.83
CCCCCOC(N)=O,-1.47
CC(C)(C)COC(N)=O,-0.8
OCC(O)C(O)C(O)C(O)CO,1.09
CC1=NC2=CN=CN=C2N=C1,0.06
CSC1=NC=NC2=NC=CN=C12,-1.76
OC1=CC=CC=C1C=O,-0.86
NC(=O)C1=CC=CC=C1O,-1.76
NNC(=O)NC1=CC=CC=C1,-2.33
CC1CCCCC1=O,-0.94
CCCCCCOC(N)=O,-1.92
CC(=O)OC1CCCCC1,-1.67
CC(=O)C1=CC=CC(N)=C1,-1.28
OCC(O)C1OC2OC(OC2C1O)C(Cl)(Cl)Cl,-1.84
CCN(CC)C(=S)SCC(Cl)=C,-3.39
CCCCC(O)=CC(C)=O,-1.56
CCCC(=C(C)O)C(C)=O,-0.88
CC(=O)C=C(O)C(C)(C)C,-1.63
CCCCCCCOC(N)=O,-2.62
CN1C(=O)ON(C1=O)C1=CC=C(Cl)C(Cl)=C1,-2.82
CC(C)(C([O-])=O)C(C)(CC([O-])=O)C([O-])=O,-0.29
C[NH+]1C2CCC1C(C(O)C2)C([O-])=O,-0.02
CNC(=O)ON=C(CSC)C(C)(C)C,-1.62
CCCCCCCCOC(N)=O,-3.3
ClC1=C(Cl)C2(Cl)C3C=CCC3C1(Cl)C2(Cl)Cl,-5.64
OC1C=CC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.46
NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CN=CC=N1,-3.7
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,-2.08
COC1=CC=C(C=CC)C=C1,-3.13
CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O,-0.17
CC(C)=CCCC(C)=CC=O,-2.06
CC1CCC(CC1=O)C(C)=C,-2.18
CC1(C)C(CCC1(C)C([O-])=O)C([O-])=O,-1.42
OC1CCN2C(O)C3=CC=CC=C3[NH+]=C12,-2.07
NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=CC=CC=N1,-2.7
CC1=NOC([N-]S(=O)(=O)C2=CC=C(N)C=C2)=C1C,-2.91
O=C1C=CC=C2C3C[NH2+]CC(C3)CN12,0.36
CNC(=O)OC1=CC=CC(=C1)[NH+]=CN(C)C,-2.34
CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O,-2.3
CCNC(=O)C(C)OC(=O)NC1=CC=CC=C1,-1.83
CC(=O)N(C1=C(C)C(C)=NO1)S(=O)(=O)C1=CC=C(N)C=C1,-3.59
CC(=O)OC1=C(C=C(C(C)=C1N(=O)=O)N(=O)=O)C(C)(C)C,-4.47
CCCCCCCCCCCC(=O)OC,-4.69
O=C1N=C(OC2=CC=CC=C12)C1=CC=CC=C1,-4.61
