ID,NAME,SMILES,SDi,Reference,EXTERNALID,CASRN,ARTICLEID,Temperature
CpId_32382,NAPROXEN-DERIVAT 3F,CCC(C)C([NH3+])C(=O)OCCCCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32390,"2,3,3',4,4',5,5'-HEPTACHLORODIPHENYL  ETHER",Clc1cc(Oc2cc(Cl)c(Cl)c(Cl)c2Cl)cc(Cl)c1Cl,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32393,Sulfaproxyline,CC(C)Oc1ccc(C(=O)[N-]S(=O)(=O)c2ccc(N)cc2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32394,2-CARBOXY-7-METHYLTHIOXANTHONE; 7-Methylthioxanthone-2-carboxylic; 7-Methylsulfanyl-9-oxo-9H-xanthene-2-carboxylic acid acid,CSc1ccc2oc3ccc(C(=O)[O-])cc3c(=O)c2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32397,enrofloxacin,CC[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3C2CC2)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32403,"2,2',3,4,4',5,6-HEPTACHLORODIPHENYL  ETHER",Clc1ccc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32404,Bromerguride,CCN(CC)C(=O)NC1C=C2c3cccc4[nH]c(Br)c(c34)CC2N(C)C1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32406,danofloxacin,C[NH+]1CC2CC1CN2c1cc2c(cc1F)c(=O)c(C(=O)[O-])cn2C1CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32407,"3',4',5,7-TETRAHYDROXYFLAVONE; LUTEOLIN",O=c1cc(-c2ccc(O)c(O)c2)oc2cc([O-])cc(O)c12,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32408,AZAPROPAZONE; APAZONE,CCCc1c([O-])n2c(N(C)C)[nH+]c3ccc(C)cc3n2c1=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32410,Cefroxadine,COC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])C3=CCC=CC3)C2SC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32412,"1-(METHYLAMINOACETYLAMINO)-3-CHLORO-4,6-DISULFAMOYLBENZENE; N-(5-Chloro-2,4-disulfamoylphenyl)-2-(methylamino)acetamide",C[NH2+]CC(=O)Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32414,DIISOPROPYL  2-(4-NITROPHENYLSULFONYL)SUCCINATE; 3-Isopropoxycarbonyl-3-(4-nitrophenylsulfonyl)propanoic acid isopropyl ester,CC(C)OC(=O)CC(C(=O)OC(C)C)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32415,fleroxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(CCF)c3c2F)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32416,S-(-)-Nadifloxacin;  Jinofloxacin,CC1CCc2c(N3CCC(O)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32417,N4-ACETYL-N1-(1-ETHYL-2-OXOPYRIMIDIN-4-YL)SULFANILAMIDE; 4-(N4-Acetylsulfanilamido)-1-ethyl-1H-pyrimidin-2-one; N4-Acetylsulfacytine,CCn1ccc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)nc1=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32418,"N4-ACETYLSULFAETHIDOLE; 2-(N4-ACETYLSULFA)-5-ETHYL-1,3,4-THIADIAZOLE",CCc1nnc([N-]S(=O)(=O)c2ccc(NC(C)=O)cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32420,"4-(4-Bromo-2-fluorophenylamino)-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxylic acid methoxyamide",CONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32422,Coroxon,CCOP(=O)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32431,"ACYCLOVIR ESTER III,  O-[(4-Dimethylaminomethyl)benzoyl]acyclovir",C[NH+](C)Cc1ccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32432,N3-[(3-Hydroxy-2-hydroxymethyl)propanoyloxymethyl]phenytoin,O=C(OCN1C(=O)NC(c2ccccc2)(c2ccccc2)C1=O)C(CO)CO,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32434,"KETOPROFEN,  ESTER 4C; N-METHYL-N-[2-(2'-(3''-BENZOYL-PHENYL)PROPANOYLOXY)ACETYL]GLYCINEAMIDE",CC(C(=O)OCC(=O)N(C)CC(N)=O)c1cccc(C(=O)c2ccccc2)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32437,"4-(4-Bromo-2-fluorophenylamino)-N-ethoxy-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxamide",CCONC(=O)c1cn(C)c(=O)c(C)c1Nc1ccc(Br)cc1F,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32440,2-Bromo-4-nitro-1-sulfanilamidobenzene;  2-Bromo-4-nitro-1-sulfabenzene,Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2Br)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32441,2-CARBOXY-7-METHYLSULFINYLXANTHONE; 7-Methylsulfinylxanthone-2-carboxylic acid; 7-Methylsulfinyl-9-oxo-9H-xanthene-2-carboxylic acid,CS(=O)c1ccc2oc3ccc(C(=O)[O-])cc3c(=O)c2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32443,RS-82917;  7-(4-Methylthiobenzoyl)benzofuran-5-yl-acetic acid,CSc1ccc(C(=O)c2cc(CC(=O)[O-])cc3ccoc23)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32447,"4-(4-Bromo-2-fluorophenylamino)-5-fluoro-1-methyl-6-oxo-1,6-dihydropyridine-3-carboxylic acid ethoxyamide",CCONC(=O)c1cn(C)c(=O)c(F)c1Nc1ccc(Br)cc1F,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32454,TMPPT; TETRAMETHYLPYRIMIDOPTERIDINETETRONE,Cn1c(=O)c2nc3c(=O)n(C)c(=O)n(C)c3nc2n(C)c1=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32456,"2-SULFAMOYL-5-BENZYLSULFONYLAMIDO-1,3,4-THIADIAZOLE; 5-Benzylsulfonylamino-1,3,4-thiadiazole-2-sulfonamide",NS(=O)(=O)c1nnc([N-]S(=O)(=O)Cc2ccccc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32457,METHYL alpha-(4-NITROPHENYLSULFONYL)CINNAMATE; 2-Methoxycarbonyl-2-(4-nitrophenylsulfonyl)styrene,COC(=O)C(=Cc1ccccc1)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32458,Coumachlor  (hemiketal isomer),CC1(O)CC(c2ccc(Cl)cc2)c2c(c3ccccc3oc2=O)O1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32459,valdecoxib,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32460,"4-(4-Bromo-2-fluorophenylamino)-N-(2-hydroxyethoxy)-1,5-dimethyl-6-oxo-1,6-dihydropyridine-3-carboxamide",Cc1c(Nc2ccc(Br)cc2F)c(C(=O)NOCCO)cn(C)c1=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32461,2-SULFAMOYL-6-(AMINOACETAMIDOACETOXYETHOXY)BENZOTHIAZOLE,NS(=O)(=O)c1nc2ccc(OCCOC(=O)CNC(=O)C[NH3+])cc2s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32462,"2-SULFAMOYL-5-(4'-TOLYL)SULFONAMIDO-1,3,4-THIADIAZOLE; 5-(4-Methylbenzenesulfonylamino)-1,3,4-thiadiazole-2-sulfonamide",Cc1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32465,sparfloxacin,CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2F)CC(C)[NH2+]1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32467,"5-(4-Aminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",Nc1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32469,Tamoxifen,CCC(=C(c1ccccc1)c1ccc(OCC[NH+](C)C)cc1)c1ccccc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32471,"5-(3-Aminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",Nc1cccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32472,Midazolam,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32476,Prosulfalin,CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32477,"CP-38,371;  AMOXICILLIN ANALOG",CC1(C)SC2C(NC(=O)C([NH3+])c3ccc(N)cc3)C(=O)N2C1c1nnn[n-]1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32478,"2-SULFAMoYL-5-PENTAFLUORObenzoylamido-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]C(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32480,ACYCLOVIR ESTER VI;  Acyclovir 3-(dipropylaminomethyl)benzoate,CCC[NH+](CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(N)nc32)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32481,"2-SULFAMoYL-5-(4-CHLOROBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(Cl)cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32482,N1-(4-Sulfamoylbenzyl)-N3-[(1-carboxy-2-hydroxy-2-phenyl)ethyl]thiourea; 2-(4-SULFAMOYLBENZYL)THIOUREIDO-3-HYDROXY-3-PHENYLPROPANOIC ACID,NS(=O)(=O)c1ccc(CNC(=S)NC(C(=O)[O-])C(O)c2ccccc2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32484,"2-SULFAMoYL-4-METHYL-5-benzylSULFONYLIMIDO-1,3,4-THIADIAZOLINE; 5-Benzylsulfonylimido-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)Cc1ccccc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32485,"2-SULFAMOYL-5-(4'-ANISYL)SULFONYLAMIDO-1,3,4-THIADIAZOLE; 5-(4-Methoxybenzenesulfonylamino)-1,3,4-thiadiazole-2-sulfonamide",COc1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32489,"2-SULFAMoYL-4-METHYL-5-(4-TOLYLSULFONYLIMIDO)-1,3,4-THIADIAZOLINE; 5-(4-Methylbenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32491,NAPROXEN-DERIVAT 3 D,COc1ccc2cc(C(C)C(=O)OCCOC(=O)C(N)Cc3ccccc3)ccc2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32493,alpha-CYCLODEXTRIN;  ALFADEX,OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32494,N1-(1-BENZYL-2-OXOPYRIMIDIN-4-YL)SULFANILAMIDE;  1-Benzyl-4-sulfapyrimidin-2-one,Nc1ccc(S(=O)(=O)Nc2ccn(Cc3ccccc3)c(=O)n2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32495,"5-(4-Fluorobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(F)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32497,N-[(2-METHYLAMINO)ACETYL]DORZOLAMIDE,CCN(C(=O)C[NH2+]C)C1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32498,"5-(4-Aminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(N)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32499,NORETHINDRONE  BIPHENYL-4-CARBOXYLATE,C#CC1(OC(=O)c2ccc(-c3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32500,"5-(3-Aminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1cccc(N)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32501,"5-(2,4,6-Trimethylbenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",Cc1cc(C)c(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)c(C)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32504,NAPROXEN-DERIVAT 3 I,COc1ccc2cc(C(C)C(=O)OC(C)OC(=O)C(N)Cc3ccccc3)ccc2c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32505,"2-SULFAMoYL-5-(4-BROMOBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(Br)cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32506,"5-(4-Chlorobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Cl)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32507,2-CHLORO-4-[(4-'ACETYLPIPERAZIN-1'-YL)ACRYLOYL]PHENYL   BENZODIOXAN-6''-YL  SULFIDE,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccc4c(c3)OCCO4)c(Cl)c2)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32509,"4-(6,7-Dimethoxyquinazolin-4-yl)piperazine-1-carbothioic acid (furan-2-ylmethyl)amide",COc1cc2ncnc(N3CCN(C(=S)NCc4ccco4)CC3)c2cc1OC,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32510,"4-(6,7-Dimethoxyquinazolin-4-yl)piperazine-1-carboxylic acid thiophen-3-ylamide",COc1cc2ncnc(N3CCN(C(=O)Nc4ccsc4)CC3)c2cc1OC,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32511,N4-[2-(NICOTINOYLAMINO)PYRIMIDIN-4-YL]SULFANILAMIDE;  2-(Nicotinoylamino)-4-(4-sulfamoylphenylamino)pyrimidine,NS(=O)(=O)c1ccc(Nc2ccnc(NC(=O)c3cccnc3)n2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32513,NORETHINDRONE  4-PHENOXYBENZOATE,C#CC1(OC(=O)c2ccc(Oc3ccccc3)cc2)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32514,"2-SULFAMoYL-4-METHYL-5-(4-ANISYLSULFONYLIMIDO)-1,3,4-THIADIAZOLINE; 5-(4-Methoxybenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",COc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32515,"2-SULFAMoYL-5-(4-NITROBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc([N+](=O)[O-])cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32516,"2,3-DICHLORO-4,6-DISULFAMOYL-1-GLYCYLGLYCYLAMIDOBENZENE",NS(=O)(=O)c1cc(S(N)(=O)=O)c(NC(=O)CNC(=O)C[NH3+])c(Cl)c1Cl,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32518,"2-SULFAMoYL-5-(3-NITROBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2cccc([N+](=O)[O-])c2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32519,2-ISOPROPYLPHENYL  2'-NITRO-4'-[(4''-ACETYLPIPERAZIN-1''-YL)ACRYLOYL]PHENYL  SULFIDE,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccccc3C(C)C)c([N+](=O)[O-])c2)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32521,"5-(2-Carboxybenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccccc2C(=O)[O-])s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32522,"5-(4-Acetylaminobenzenesulfonamido)-1,3,4-thiadiazole-2-sulfonamide",CC(=O)Nc1ccc(S(=O)(=O)[N-]c2nnc(S(N)(=O)=O)s2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32523,"2-SULFAMoYL-5-(2-NITROBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccccc2[N+](=O)[O-])s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32524,2-CHLORO-4-[(4'-ACETYLPIPERAZIN-1'-YL)CARBONYL)ETHENYL]PHENYL  INDOL-5''-YL  SULFIDE,CC(=O)N1CCN(C(=O)C=Cc2ccc(Sc3ccc4[nH]ccc4c3)c(Cl)c2)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32525,"2-SULFAMOYL-5-(2,4,6-TRIMETHYLBENZENESULFONYLIMIDO)-4-METHYL-1,3,4-THIADIAZOLINE",Cc1cc(C)c(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)c(C)c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32529,"2-SULFAMoYL-5-(4-IODOBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(I)cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32531,"5-(4-Bromobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Br)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32532,"DPX-M6316;  METHYL  3-(4',6'-DIMETHOXY-1',3',5'-TRIAZIN-2'-YL)UREIDOSULFONYLTHIOPHENE-2-CARBOXYLATE",COC(=O)c1sccc1S(=O)(=O)[N-]C(=O)Nc1nc(OC)nc(OC)n1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32533,sarafloxacin,O=C([O-])c1cn(-c2ccc(F)cc2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32534,flavopiridol,C[NH+]1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32535,flutrimazole,Fc1ccc(C(c2ccccc2)(c2ccccc2F)n2ccnc2)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32537,"N1-(2-SULFAMoYL-1,3,4-THIADIAZOL-5-YL)-N4-(GLYCYL)SULFANILAMIDE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(NC(=O)C[NH3+])cc2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32538,"4-Methyl-5-(4-Nitrobenzenesulfonylimido)-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32539,"4-Methyl-5-(3-Nitrobenzenesulfonylimido)-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1cccc([N+](=O)[O-])c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32540,difloxacin,CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32543,"2-SULFAMOYL-4-METHYL-5-(4-ACETAMIDOBENZENESULFONYLIMIDO)-1,3,4-THIADIAZOLINE; 5-(4-Acetylaminobenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",CC(=O)Nc1ccc(S(=O)(=O)N=c2sc(S(N)(=O)=O)nn2C)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32544,"5-(2-Carboxybenzenesulfonylimido)-4-methyl-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccccc1C(=O)[O-],-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32545,Sulfasalazine,O=C([O-])c1cc(N=Nc2ccc(S(=O)(=O)[N-]c3ccccn3)cc2)ccc1O,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32546,Valsartan,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[n-]2)cc1)C(C(=O)[O-])C(C)C,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32547,"4-Methyl-5-(2-Nitrobenzenesulfonylimido)-delta2-1,3,4-thiadiazoline-2-sulfonamide",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccccc1[N+](=O)[O-],-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32548,"2-SULFAMoYL-5-(4-chloro-3-NITROBENZENESULFONAMIDO)-1,3,4-THIADIAZOLE",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2ccc(Cl)c([N+](=O)[O-])c2)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32549,"KN 1022; 4-(6',7'-DIMETHOXYQUINAZOLIN-4'-YL)-1-(4''-NITROPHENYLCARBOXAMIDO)PIPERAZINE",COc1cc2ncnc(N3CCN(C(=O)Nc4ccc([N+](=O)[O-])cc4)CC3)c2cc1OC,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32550,FLUORESCEIN (Red),O=C([O-])c1ccccc1-c1c2ccc(=O)cc-2oc2cc([O-])ccc12,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32551,AVITRIPTAN;  BMS-180048,COc1cncnc1N1CC[NH+](CCc2c[nH]c3ccc(CS(=O)(=O)N(C)C)cc23)CC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32552,"5-(4-Iodobenzenesulfonylimido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(I)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32554,PHENYL-KNI-727,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)c2ccccc2)CSC1(C)C,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32555,"ACETAZOLAMIDE  ANALOG C 13; 5-Pentafluorobenzenesulfonylamino-1,3,4-thiadiazole-2-sulfonamide",NS(=O)(=O)c1nnc([N-]S(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)s1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32556,cefamandole,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32557,Brequinar,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)[O-],-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32559,BENZYL-KNI-727,CC(C)(C)NC(=O)C1N(C(=O)C(O)C(Cc2ccccc2)NC(=O)Cc2ccccc2)CSC1(C)C,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32560,Temafloxacin,CC1CN(c2cc3c(cc2F)c(=O)c(C(=O)[O-])cn3-c2ccc(F)cc2F)CC[NH2+]1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32561,4-TOLYL-KNI-727,Cc1ccc(C(=O)NC(Cc2ccccc2)C(O)C(=O)N2CSC(C)(C)C2C(=O)NC(C)(C)C)cc1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32562,FOLIC  ACID,Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)[O-])C(=O)[O-])cc3)cnc2[nH]1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
CpId_32564,"5-(4-Chloro-3-nitrobenzenesulfonyl-imido)-4-methyl-2-sulfonamido-delta2-1,3,4-thiadiazoline",Cn1nc(S(N)(=O)=O)sc1=NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,-1.0,Raevsky et al. 2014,None,None,A112076,25.0
